title,date,category,venue,venue_url,address,access_url,area,closest_station,advance_price,door_price
"中学生棺桶 , ハクビシン, ボトルズハウス, 股下89",2010-06-26,Punk,Moon Step,http://wall-moonstep.com/moon/top.html,"5-39-16 Chuo, Nakano-ku",,Nakano,"Shin-Nakano, Nakano",,
"moskitoo, Chihei Hatakeyama, Moss, ABARENBOW TENG, DJ: evil penguin, nobuki nishiyama",2010-06-25,Ambient,Soup,http://ochiaisoup.tumblr.com/,"B1F Mitaka Building 3-9-10 Kami-Ochiai,Shinjuku-ku",,Ochiai,"Ochiai, Higashi-Nakano, Nakai",,1500
Guru Guru Mawaru Festival 2010 @ Saitama Stadium 2002,2010-06-26,Festival,,,,,,,"¥3,200","¥4,000"
"Hour Musik, civic, atho, iierro, shelling",2010-06-26,Shoegaze,High,http://www.koenji-high.com,4-30-1 Koenji-Minami,http://koenji-high.com/access/,Koenji,Koenji,,
"SOIL&""PIMP""SESSIONS, MASS OF THE FERMENTING DREGS, LITE, Arakajime kimerareta...",2010-06-26,Mixed Genre,Liquidroom,http://www.liquidroom.net,"3-16-6 Higashi, Shibuya-ku, Tokyo",http://www.liquidroom.net/access/,Ebisu,Ebisu,,
Hermeto Pascoal e Grupo,2010-06-26,Jazz,Pleasure Pleasure,http://www.pleasure-pleasure.jp,"Shibuya Prime 6F, Dogenzaka 2-29-5, Shibuya-ku",,Shibuya,Shibuya,,
"yuki kaneko, ginger does'em all, asuka tanaka, DJ: nothto",2010-06-26,Mixed Genre,Gamuso,http://www.gamuso.com,"Takuei Building 2F, Asagaya-kita 2-12-5",,Asagaya,Asagaya,2000yen,2500yen
"PAIN JERK, GOVT ALPHA, LINEKRAFT, KAZUMA KUBOTA, FACIALMESS",2010-06-26,Noise,Flying Teapot,http://flyingteapot1997.wixsite.com/ekoda-flying-teapot,"Enomoto Bldg B1F, 27-7 Sakae-cho, Nerima-ku",,Ekoda,Ekoda,,
"FUJI PRE-PARTY w/ RYUKYUDISKO, DE DE MOUSE, ASANO TADANOBU, Pitchtuner, DEXPISTOLS...",2010-06-26,Party,AgeHa,http://www.ageha.com,"2-2-10 Shin-Kiba, Koto-ku",http://www.ageha.com/access/,Shin-Kiba,Shinkiba,,
"BAD NOISE w/ JOVO, TANCE BOY, Puffy Shoes",2010-06-26,Mixed Genre,Ruby Room,http://www.rubyroomtokyo.com,"2F Kasumi Bldg, Dogenzaka 2-25-17, Shibuya",,Shibuya,Shibuya,,1000 yen + 1 drink 
Shimokitazawa Indie Fanclub @ various venues in Shimokitazawa,2010-06-27,Festival,,,,,,,,
"AS WE LET GO, Nowhere to Fight, ASIAN BEAUTY MURDER, noy, BIRTH PLACE",2010-06-27,Punk,Moon Step,http://wall-moonstep.com/moon/top.html,"5-39-16 Chuo, Nakano-ku",,Nakano,"Shin-Nakano, Nakano",1200,1500
"HIGH PLACES, WILDBIRDS & PEACEDRUMS",2010-06-27,Other,O-West,http://www.shibuya-o.com,"2F 2-3 Maruyama-cho, Shibuya-ku",,Shibuya,Shibuya,4300,4800
Luminous Orange,2010-06-27,Guitar Pop,Unit,http://www.unit-tokyo.com,"Za House Buil. 1-34-17 Ebisu-nishi, Shibuya-ku",,Daikanyama,"Daikanyama, Nakameguro, Ebisu",,
"Himuro Yoshiteru, Jemapur, Sooner, Fugenn & The White Elephants, wk(es), VJs, DJs",2010-06-27,Electronic,Soup,http://ochiaisoup.tumblr.com/,"B1F Mitaka Building 3-9-10 Kami-Ochiai,Shinjuku-ku",,Ochiai,"Ochiai, Higashi-Nakano, Nakai",2000,2500
"Destorio, Nanao Tavito, Merzbow, Katsui Yuji + Yoshida Tatsuya, THE BADGE",2010-06-27,Noise,Earthdom,http://www1.odn.ne.jp/shinjuku-dom/index.html/dom.html,"Lisbon Bldg B1F, 3-32-3 Okubo, Shinjuku-ku",,Okubo,"Okubo, Shin-Okubo",,
Hermeto Pascoal e Grupo,2010-06-27,Jazz,Pleasure Pleasure,http://www.pleasure-pleasure.jp,"Shibuya Prime 6F, Dogenzaka 2-29-5, Shibuya-ku",,Shibuya,Shibuya,,
"Lead Sister II, 赤犬姉妹, David McMahon, Manuel Knapp and Cal Lyall",2010-06-27,Unclassifiable,Gari Gari,http://www.cinemabokan.com,"Tobita Bldg B1, Daizawa 2-45-9 , Setagaya-ku",,Ikenoue,Ikenoue,,500円
"Mont Blanc, PaperBagLunchBox, EMILY LETTUCE",2010-06-28,Indie,Marz,http://www.marz.jp,"Kabukicho 2-45-1 B1, Shinjuku-ku",,Shinjuku,Shinjuku,2000,2300
"Eureka, MARSEESIDE DERBY, shojoskip, the stall",2010-06-29,Indie,High,http://www.koenji-high.com,4-30-1 Koenji-Minami,http://koenji-high.com/access/,Koenji,Koenji,,
FEEDER,2010-06-29,Rock,Unit,http://www.unit-tokyo.com,"Za House Buil. 1-34-17 Ebisu-nishi, Shibuya-ku",,Daikanyama,"Daikanyama, Nakameguro, Ebisu",,
"BRAHMAN, FRONTIER BACKYARD",2010-06-29,Rock,Liquidroom,http://www.liquidroom.net,"3-16-6 Higashi, Shibuya-ku, Tokyo",http://www.liquidroom.net/access/,Ebisu,Ebisu,,
"-Tequila69 presents- ROCK ACTION w/ Large House Satisfaction, Molice, TIDY BOY, more",2010-06-30,Indie-Rock,Club Asia,http://www.clubasia.co.jp,"1-8 Maruyama-cho, Shibuya-ku",,Shibuya,Shibuya,2000,2500
"kanina, Aureole, urbansole",2010-06-30,Indie,High,http://www.koenji-high.com,4-30-1 Koenji-Minami,http://koenji-high.com/access/,Koenji,Koenji,,
Beau·ti·fied Ta·boo Multi-Media Art Exhibition,2010-07-01,Art,Super Deluxe,http://www.super-deluxe.com,"B1F 3-1-25 Nishi Azabu, Minato-ku",https://www.super-deluxe.com/map/,Roppongi,Roppongi,,2000円 (plus drink)
"Maquiladora, Saya & Ueno (Tenniscoats), My Pal Foot Foot",2010-07-01,Psychedelic,Nanahari,http://www.ftftftf.com,"Oriental Bldg. B1, 2-7-1 Shinkawa, Chuo-ku",,Hatchobori,Hatchobori,,1500円 
Shigehiro Tsubota (acoustic guitar solo imrovisation),2010-07-01,Improvised,Kissa Sakaiki,http://sakaiki.modalbeats.com/,"Shinjuku-ku ,Daikyo-cho, 2-4 Yotsuya 3-chome, 1F",,Yotsuya Sanchome,Yotsuya-Sanchome,1000 yen (incl. 1 drink),1000 yen (incl. 1 drink)
"LAGITAGIDA, KING BROTHERS, SEBASTIAN X",2010-07-01,Alternative,O-Nest,http://www.shibuya-o.com/nest,"ON AIR WEST bldg. 6F, 2-3 Maruyama-cho, Shibuya-ku",,Shibuya,Shibuya,1800,2000
"SEBASTIAN X, hideosea, DJs",2010-07-02,Indie,Marz,http://www.marz.jp,"Kabukicho 2-45-1 B1, Shinjuku-ku",,Shinjuku,Shinjuku,2000,2000
"kanina, The 2nd colony, sur, prantron, gargle, poolside on the sea",2010-07-02,Ambient,Motion,http://motion-web.jp,"5F 2-45-2 Kabukicho, Shinjuku-ku",,Shinjuku,"Shinjuku, Seibu-Shinjuku",2000,2300
"BO-PEEP, SUNSET DRIVE, natccu, Che-a, BALLOON88",2010-07-02,Pop-punk,Super Deluxe,http://www.super-deluxe.com,"B1F 3-1-25 Nishi Azabu, Minato-ku",https://www.super-deluxe.com/map/,Roppongi,Roppongi,2300yen,2800yen
"ENBAN JAMBOREE- TABATA MITSURU Special w/ Acid Mothers Temple & TCI, AMAZON SALIVA...",2010-07-02,Festival,O-Nest,http://www.shibuya-o.com/nest,"ON AIR WEST bldg. 6F, 2-3 Maruyama-cho, Shibuya-ku",,Shibuya,Shibuya,2000,2500
"Tetragrammaton, Abarenbow Teng, INUHIKO, Amnesia-Channel, silene",2010-07-03,Performance,Soup,http://ochiaisoup.tumblr.com/,"B1F Mitaka Building 3-9-10 Kami-Ochiai,Shinjuku-ku",,Ochiai,"Ochiai, Higashi-Nakano, Nakai",,"1,500 yen"
"Defiled, Coffins, Su19b, SETE STAR SEPT, Napalm Death Is Dead, Cide and Red Ran Amber",2010-07-03,Metal,Earthdom,http://www1.odn.ne.jp/shinjuku-dom/index.html/dom.html,"Lisbon Bldg B1F, 3-32-3 Okubo, Shinjuku-ku",,Okubo,"Okubo, Shin-Okubo",,
"3drum 3piano vol.1 w/ Eiko Ishibashi, Muneomi Senju, Tatsuhisa Yamamoto, more",2010-07-03,Experimental,Super Deluxe,http://www.super-deluxe.com,"B1F 3-1-25 Nishi Azabu, Minato-ku",https://www.super-deluxe.com/map/,Roppongi,Roppongi,3000yen,3500yen
"Dirty T's,CANNIBAL RABBIT, Koroshiya Baby, Dead Bambies, wah-wah",2010-07-03,Rock,Heaven's Door,http://www.geocities.jp/xxxheavensdoorxxx,1-33-19 B1 Sangenjyaya,,Sangenjaya,Sangenjaya,1800,2100
It's a Small Rock & Roll World DJ party,2010-07-03,Party,Rock no Cocoro,http://www.rocknococoro.com,"Park Bldg. 3F 10-1 Udagawacho, Shibuya",http://www.rocknococoro.com/eaccess.html,Shibuya,Shibuya,,FREE!
"She Talks Silence, Yamaco, DJ Sumire, + more",2010-07-03,Mixed Genre,Knock (Koenji),http://knockkoenji.com,Koenji Minami 3-48-6 B1F,http://knockkoenji.com/access/,Koenji,Koenji,FREE,FREE
ENBAN JAMBOREE,2010-07-04,Festival,O-Nest,http://www.shibuya-o.com/nest,"ON AIR WEST bldg. 6F, 2-3 Maruyama-cho, Shibuya-ku",,Shibuya,Shibuya,2000 (3 day 5000),2500
"the mirwelts, the HARPY'S",2010-07-04,Pop-punk,Shelter,http://www.loft-prj.co.jp/SHELTER/index.html,"Senda Building, B1 2-6-10, Shimokitazawa",,Shimokitazawa,,1300円 ,1500円 
"donkey vegetable voxxx!!!, APRICOT, NACANO, the chef cooks me",2010-07-04,Disco-punk,Shelter,http://www.loft-prj.co.jp/SHELTER/index.html,"Senda Building, B1 2-6-10, Shimokitazawa",,Shimokitazawa,,2300,2800
"Ni.com - Ryo Murakami, Keisuke Kondo, DJs YASU & TOMMY, Koy.",2010-07-04,Dance,Soup,http://ochiaisoup.tumblr.com/,"B1F Mitaka Building 3-9-10 Kami-Ochiai,Shinjuku-ku",,Ochiai,"Ochiai, Higashi-Nakano, Nakai",,"2,000-1D"
the HIATUS,2010-07-05,Rock,Club Quattro,http://www.club-quattro.com,"5F Parco Quattro, 32-13 Udagawa-cho",http://www.club-quattro.com/shibuya/access/,Shibuya,Shibuya,2500円,
"eastern youth, the pillows",2010-07-05,Alternative,Loft,http://www.loft-prj.co.jp/LOFT/index.html,"Tatehana Building, B2 1-12-9 kabukicho, Shinjuku",http://www.loft-prj.co.jp/LOFT/access.html,Shinjuku,Shinjuku,3500yen,4000yen
"field of sound (australia), muffin, Takeno Yoshiaki Band, Or Oar As Ace (kiyokazu onozaki)",2010-07-05,Avant garde,Flying Teapot,http://flyingteapot1997.wixsite.com/ekoda-flying-teapot,"Enomoto Bldg B1F, 27-7 Sakae-cho, Nerima-ku",,Ekoda,Ekoda,,1000 yen + 1 drink order
THE BAWDIES,2010-07-05,Rock n Roll,Shelter,http://www.loft-prj.co.jp/SHELTER/index.html,"Senda Building, B1 2-6-10, Shimokitazawa",,Shimokitazawa,,2500yen,未定
"Edoheart + Samm Bennett + Pikacyu (Afrirampo) + Bun666 & The Angels, K.E.I. (VOVIVAV)",2010-07-05,Other,Super Deluxe,http://www.super-deluxe.com,"B1F 3-1-25 Nishi Azabu, Minato-ku",https://www.super-deluxe.com/map/,Roppongi,Roppongi,,2000円
"Buzz Or Howl (Maquiladora from San Diego) with ASTRO, Suzuki Junzo",2010-07-05,Ambient,Bar Isshee,http://www.bloc.jp/barisshee/,"3-36-11-B1, Sendagi, Bunkyo-ku",,Sendagi,Sendagi,,500 yen + 1D with Passing The 
Caribou,2010-07-06,Psychedelic,Unit,http://www.unit-tokyo.com,"Za House Buil. 1-34-17 Ebisu-nishi, Shibuya-ku",,Daikanyama,"Daikanyama, Nakameguro, Ebisu",,
Wormhole,2010-07-06,Experimental,Airegin,http://goo.gl/gtr9U9,"5-60 Sumiyoshi-cho, Naka-ku, Yokohama, Kanagawa",,Yokohama,"Bashamichi, Kannai, Sakuragicho",,
Scrappy Jud Newcomb and Rob Hooper,2010-07-06,Acoustic,,,,,,,3000,3000
"MARBLE SHEEP, Kawaguchi Masami + Shimura Koji, Memekulage, WABO-CHAO, more",2010-07-07,Psychedelic,Earthdom,http://www1.odn.ne.jp/shinjuku-dom/index.html/dom.html,"Lisbon Bldg B1F, 3-32-3 Okubo, Shinjuku-ku",,Okubo,"Okubo, Shin-Okubo",1500,1800
Wotlie/Dirty T's Acoustic,2010-07-06,Acoustic,What the Dickens,http://www.whatthedickens.jp,"Roob6 Bldg 4F, 1-13-3 Ebisu-Nishi",,Ebisu,Ebisu,no charge,no charge
"SHONEN KNIFE, GO!GO!7188",2010-07-07,Pop-punk,Club Quattro,http://www.club-quattro.com,"5F Parco Quattro, 32-13 Udagawa-cho",http://www.club-quattro.com/shibuya/access/,Shibuya,Shibuya,,
"CHAOS JOCKEY, Destorio, KIRIHITO, Deracine, Ultra Functor",2010-07-07,Noise,O-Nest,http://www.shibuya-o.com/nest,"ON AIR WEST bldg. 6F, 2-3 Maruyama-cho, Shibuya-ku",,Shibuya,Shibuya,2500,3000
"texas pandaa, fukurouzu, CONDOR44, Cockiri",2010-07-08,Shoegaze,O-Nest,http://www.shibuya-o.com/nest,"ON AIR WEST bldg. 6F, 2-3 Maruyama-cho, Shibuya-ku",,Shibuya,Shibuya,2000,2500
"OPQ, asidasida, Madoka Ichiraku, Taguchi Fumihito",2010-07-08,Experimental,Enban,http://enbanschedule.blogspot.jp,2F 3-59-11 Koenji-Minami,,Koenji,Koenji,,1000yen
JAZZ ART SENGAWA 2010,2010-07-09,Experimental,,,,,,,,
"mothercoat, OWARIKARA, andymori, goomi, Kulu Kulu Garden",2010-07-09,Indie,O-Nest,http://www.shibuya-o.com/nest,"ON AIR WEST bldg. 6F, 2-3 Maruyama-cho, Shibuya-ku",,Shibuya,Shibuya,2000,2500
group_inou,2010-07-09,Hip-Hop,Club Quattro,http://www.club-quattro.com,"5F Parco Quattro, 32-13 Udagawa-cho",http://www.club-quattro.com/shibuya/access/,Shibuya,Shibuya,3000yen,
JAZZ ART SENGAWA 2010,2010-07-10,Experimental,,,,,,,,
JUN TOGAWA,2010-07-10,New Wave,Loft,http://www.loft-prj.co.jp/LOFT/index.html,"Tatehana Building, B2 1-12-9 kabukicho, Shinjuku",http://www.loft-prj.co.jp/LOFT/access.html,Shinjuku,Shinjuku,4500yen,4500yen
"'Satellite Relay' w/ Nyolfen, DJs Naoto Taguchi, nik, tao @ jicoo floating bar",2010-07-10,Electronic,,,,,,,2500,2500
"Trinity Band, Mocha, Spyce Kiz",2010-07-10,Reggae,LOOP,http://www.live-loop.com,"6F, 19-19 Uguisudani-cho, Shibuya-ku",,Daikanyama,"Shibuya, Ebisu, Daikanyama",2500,3000
Ore ska band,2010-07-11,Ska,Unit,http://www.unit-tokyo.com,"Za House Buil. 1-34-17 Ebisu-nishi, Shibuya-ku",,Daikanyama,"Daikanyama, Nakameguro, Ebisu",,
JAZZ ART SENGAWA 2010,2010-07-11,Experimental,,,,,,,,
"Slug Guts, the mornings, GROUNDCOVER., Lai Lai Lai　team, Ishihar(from Suiseinoboaz)",2010-07-11,Indie,What's Up,http://uguisudani-whatsup.com,"Negishi 1-7-11, Taito-ku, Tokyo",https://goo.gl/MPh18z,Uguisudani,Uguisudani,1500,1500
MIMINOKOTO presents PSYCHEDELIC NIGHT OUT #05 with YUASA-WAN,2010-07-11,Psych-Folk,Penguin House,http://penguinhouse.net,3-24-8 Kita Koenji,http://penguinhouse.net/access,Koenji,Koenji,2000 yen,2400 yen
"酒井己詳, ジョンのサン, MARK, ju sei",2010-07-11,Other,Enban,http://enbanschedule.blogspot.jp,2F 3-59-11 Koenji-Minami,,Koenji,Koenji,"1,500yen",
"In the Age of Terminal Statis, Amphetamine Virus, K.K.NULL, Marcos Fernandes",2010-07-13,Experimental,Golden Cup,http://goldencup.jp/,1-35 Honmoku-cho Nakaku Yokohama,,Yokohama,"Yamate, Motomachi-Chukagai",¥1500,
"ImproNeko Gathering Vol. 10 w/ Shoomy, Kazuhide Uchihashi, Marcos Fernandes, more",2010-07-12,Improvised,Knuttel House,http://www.knuttelhouse.com/,"4-1-8 Matsugaya, Taito-ku, Tokyo",,Iriya,"Iriya, Uguisudani, Asakusa, Tawaramachi",,
UA,2010-07-13,Pop,Liquidroom,http://www.liquidroom.net,"3-16-6 Higashi, Shibuya-ku, Tokyo",http://www.liquidroom.net/access/,Ebisu,Ebisu,"￥6,300(税込・ドリンクチャージ別) ",
Tomoe Shinohara 15th Anniversary,2010-07-14,Pop,Liquidroom,http://www.liquidroom.net,"3-16-6 Higashi, Shibuya-ku, Tokyo",http://www.liquidroom.net/access/,Ebisu,Ebisu,,
"Hakubishin, not great men, GAGAKIRISE, 八十八ヶ所巡礼, HOMMヨ, FANCY NUM NUM",2010-07-14,Rock,Motion,http://motion-web.jp,"5F 2-45-2 Kabukicho, Shinjuku-ku",,Shinjuku,"Shinjuku, Seibu-Shinjuku",2000,2300
"Test Tone vol. 59: Martijn Tellinga, Ryusaku Ikezawa+Ryuta Kawabata, Chris Cobilis",2010-07-13,Experimental,Super Deluxe,http://www.super-deluxe.com,"B1F 3-1-25 Nishi Azabu, Minato-ku",https://www.super-deluxe.com/map/,Roppongi,Roppongi,Free!,Free!
"OWARIKARA, STAn, your gold,my pink, LOVE LOVE LOVE",2010-07-15,Psychedelic,Marz,http://www.marz.jp,"Kabukicho 2-45-1 B1, Shinjuku-ku",,Shinjuku,Shinjuku,2300,2800
"HINTO, SuiseiNoboAz",2010-07-15,Alternative,O-Nest,http://www.shibuya-o.com/nest,"ON AIR WEST bldg. 6F, 2-3 Maruyama-cho, Shibuya-ku",,Shibuya,Shibuya,2500yen,
"supercutedamfuck (Saitto Elettrico Good Sound), te_ri, suzueri",2010-07-15,Other,Earthdom,http://www1.odn.ne.jp/shinjuku-dom/index.html/dom.html,"Lisbon Bldg B1F, 3-32-3 Okubo, Shinjuku-ku",,Okubo,"Okubo, Shin-Okubo",,1000yen
Morgan Fisher - Morgan's Organ #73,2010-07-15,Abstract,Super Deluxe,http://www.super-deluxe.com,"B1F 3-1-25 Nishi Azabu, Minato-ku",https://www.super-deluxe.com/map/,Roppongi,Roppongi,FREE!,1000 yen
"ADAPTER。, AFRICAEMO, DE DE MOUSE, MONICA URANGLASS",2010-07-16,Electronic Rock,Loft,http://www.loft-prj.co.jp/LOFT/index.html,"Tatehana Building, B2 1-12-9 kabukicho, Shinjuku",http://www.loft-prj.co.jp/LOFT/access.html,Shinjuku,Shinjuku,3000yen,3500yen
"CTO LAB., Pyokn, Rose-Unlimited, Genius, etc.",2010-07-16,Electro,Mandala Aoyama,http://www.mandala.gr.jp/aoyama.html,"MR Building B1, 3-2-2 Minami-Aoyama, Minato-ku",,Gaienmae,"Gaienmae, Omotesando",3800yen incl. 1d,3800yen incl. 1d
"Blackpetal presents: xNoBBQx, Felicity Mangan, jusei, The Mysteries of Love",2010-07-16,Psych-Folk,Muryoku Muzenji,http://blog.livedoor.jp/muzenji/,"3-67-1 Koenji Minami, Suginami-ku",,Koenji,Koenji,1500,1500
Yumi Hara Cawkwell + Tabata Mitsuru + Sato Yukie,2010-07-16,Improvised,Bar Isshee,http://www.bloc.jp/barisshee/,"3-36-11-B1, Sendagi, Bunkyo-ku",,Sendagi,Sendagi,,Bar charge 500
"HARD @ soft vol. 3 w/ DJs GALBITCH, KAN TAKAHIKO, M.Y.K., NGTK, SOCCERBOY, YATT",2010-07-16,DJ,,,,,,,,500 yen / no drink
"JON (THE DOG), MIKAMI KAN, HAYATO TSUJI",2010-07-17,Psych-Folk,Enban,http://enbanschedule.blogspot.jp,2F 3-59-11 Koenji-Minami,,Koenji,Koenji,,1500円 
"Cheapbeats w/ HipTanaka .ex, DS10 Dominator, Xinon, Bun, nnnnnnnnnn, Cheapshot, more",2010-07-17,Chiptune,Sabaco,http://sabaco.jp,"YK Building B1F, 2-1-19 Nishi-Waseda, Shinjuku-ku",http://sabaco.jp/access/,Waseda,Waseda,,1500
"CARRE, ECD, ORGANIZATION, SIR TOXIC & LIQUID PRINCE, Ultra Functor (Atsuhiro Ito x Miclodiet)...",2010-07-17,Experimental,Soup,http://ochiaisoup.tumblr.com/,"B1F Mitaka Building 3-9-10 Kami-Ochiai,Shinjuku-ku",,Ochiai,"Ochiai, Higashi-Nakano, Nakai",,2000/1d
Tokyo Electronic Music Festival @ Harumi Seaside Terminal,2010-07-17,Festival,,,,,,,"5,800円","7,000円"
"POINTED STICKS (CANADA), DISHRAGS (CANADA), FIRESTARTER, THE RAYDIOS",2010-07-17,Pop-punk,Fever,http://www.fever-popo.com,"Shin-daita building 1F, 1-1-14 Hanegi, Setagaya-ku",http://www.fever-popo.com/access/,Shimokitazawa,Shindaita,￥4200 (+1drink),￥4300 (+1drink)
"tacobonds, Puffyshoes, Steiner, Uruseeyo",2010-07-17,Post-Punk,Penguin House,http://penguinhouse.net,3-24-8 Kita Koenji,http://penguinhouse.net/access,Koenji,Koenji,1800,2000
"kinoco hotel, karugamonendo, smart soul connection",2010-07-17,Psychedelic,Milkyway,http://www.shibuyamilkyway.com,"Udagawacho 4-7, Shibuya-ku",,Shibuya,Shibuya,2500,3000
"GREEN FLAMES, KIKEIJI, KAIBOUSHITSU",2010-07-17,Punk,Earthdom,http://www1.odn.ne.jp/shinjuku-dom/index.html/dom.html,"Lisbon Bldg B1F, 3-32-3 Okubo, Shinjuku-ku",,Okubo,"Okubo, Shin-Okubo",2500,3000
"PaperBagLunchbox, mothercoat, kuuchuuloop",2010-07-17,Indie-Rock,Marz,http://www.marz.jp,"Kabukicho 2-45-1 B1, Shinjuku-ku",,Shinjuku,Shinjuku,2200,2500
"Stained Sheets vol.03 w/ Antipan, 20Guilders, Suishou no Fune, Massland, Debt Maggots",2010-07-17,Experimental,Beat Cafe,https://www.facebook.com/beatcafe,"2-13-5-B1, Dogenzaka, Shibuya-ku",,Shibuya,"Shibuya, Shinsen",,1000yen
90's music party: Neet Spirit 2,2010-07-17,All Mix,,,,,,,Free,Free
Christopher Allan Diadora,2010-07-17,Rock,Marz,http://www.marz.jp,"Kabukicho 2-45-1 B1, Shinjuku-ku",,Shinjuku,Shinjuku,2500円,2800円
Willy outdoor party @ Tama River,2010-07-18,DJ,,,,,,,,Free (with donation)
"SOCiAL FUNK! w/ no.9 orchestra, Ovall, Phewwhoo, Group, DJs CALM, YOGURT, FUNNEL, Kuni Lopez, more",2010-07-18,Mixed Genre,Club Asia,http://www.clubasia.co.jp,"1-8 Maruyama-cho, Shibuya-ku",,Shibuya,Shibuya,,
"Possible Spaces V.4.2 w/ Marcos Fernandes, Corey Fuller, Nobuhiko Nakayama, more",2010-07-18,Ambient,,,,,,,,¥1000
"POINTED STICKS (CANADA), DISHRAGS (CANADA), BACK TO BASICS, PARACHUTE, YOUNG PARISIAN",2010-07-18,Pop-punk,Fever,http://www.fever-popo.com,"Shin-daita building 1F, 1-1-14 Hanegi, Setagaya-ku",http://www.fever-popo.com/access/,Shimokitazawa,Shindaita,￥4200,
Emilinha + 2 (Bossa Nova and Samba),2010-07-18,World,,,,,,,"1,500","1,500"
THEO PARRISH vs MAURICE FULTON,2010-07-18,Dance,Liquidroom,http://www.liquidroom.net,"3-16-6 Higashi, Shibuya-ku, Tokyo",http://www.liquidroom.net/access/,Ebisu,Ebisu,4000yen,
tori kudo + akihiro ishiwatari duo,2010-07-18,Psychedelic,Uramado,http://www.geocities.jp/uramado_record,"1-1-7 Kabuki-cho, Shinjuku, Tokyo",,Shinjuku,,,2000円 (plus drink)
THE BIRTHDAY,2010-07-19,Rock,Zepp Tokyo,http://www.zepp.co.jp,"Palette Town, 1 Aomi, Koto-ku, Tokyo",http://hall.zepp.co.jp/tokyo/access.html,Aomi,Aomi,,
"akbk debut cd release party w/ Cyberne, Gomikawa, 2UP, Dead Pan Speakers, 2 Much Crew",2010-07-19,Grindcore,Earthdom,http://www1.odn.ne.jp/shinjuku-dom/index.html/dom.html,"Lisbon Bldg B1F, 3-32-3 Okubo, Shinjuku-ku",,Okubo,"Okubo, Shin-Okubo",2000 yen plus drink,2500 yen plus drink
"cinema staff, THE NOVEMBERS",2010-07-19,Guitar Pop,Shelter,http://www.loft-prj.co.jp/SHELTER/index.html,"Senda Building, B1 2-6-10, Shimokitazawa",,Shimokitazawa,,2500円,3000円
"YMCK, COSMO-SHIKI, Omodaka, HONDALADY",2010-07-19,Chiptune,High,http://www.koenji-high.com,4-30-1 Koenji-Minami,http://koenji-high.com/access/,Koenji,Koenji,2500円,3000円
"HARDCORE FANCLUB, THE CHERRY COKE$, WRENCH, MELT BANANA",2010-07-19,Punk,Fever,http://www.fever-popo.com,"Shin-daita building 1F, 1-1-14 Hanegi, Setagaya-ku",http://www.fever-popo.com/access/,Shimokitazawa,Shindaita,1800,2300
"BREMEN, hare-brained unity, GARI",2010-07-19,Electronic Rock,O-Nest,http://www.shibuya-o.com/nest,"ON AIR WEST bldg. 6F, 2-3 Maruyama-cho, Shibuya-ku",,Shibuya,Shibuya,2500円,2800円
"sound follies 9 w/ Daniel Buess + zbigniew karkowski + Kumiko Okamura, Philémon, more",2010-07-19,Noise,Soup,http://ochiaisoup.tumblr.com/,"B1F Mitaka Building 3-9-10 Kami-Ochiai,Shinjuku-ku",,Ochiai,"Ochiai, Higashi-Nakano, Nakai",1500,1500
"cryv, monocism, Hyakkei, Sur, a'ow, MarbleHeadStander",2010-07-21,Indie-Rock,Marz,http://www.marz.jp,"Kabukicho 2-45-1 B1, Shinjuku-ku",,Shinjuku,Shinjuku,2000,2500
"URBANGARDE, Recoride, FLOPPY, Mizca",2010-07-21,Electro-Pop,Loft,http://www.loft-prj.co.jp/LOFT/index.html,"Tatehana Building, B2 1-12-9 kabukicho, Shinjuku",http://www.loft-prj.co.jp/LOFT/access.html,Shinjuku,Shinjuku,3300,3800
"Quaker Meeting, lily of the valley, current of air, G-Ampere",2010-07-21,Alternative,High,http://www.koenji-high.com,4-30-1 Koenji-Minami,http://koenji-high.com/access/,Koenji,Koenji,2000,2500
"PADLOCK, THE SHAMELESS, FxU, VIRUS, VELVET WORM",2010-07-21,Hardcore,Moon Step,http://wall-moonstep.com/moon/top.html,"5-39-16 Chuo, Nakano-ku",,Nakano,"Shin-Nakano, Nakano",1500,1800
"NaLas, MONICA URANGLASS, VOLA & THE ORIENTAL MACHINE",2010-07-22,Indie,Marz,http://www.marz.jp,"Kabukicho 2-45-1 B1, Shinjuku-ku",,Shinjuku,Shinjuku,2500円,2800円
"MARSEESIDE DERBY, 2nd COLONY, kuloe*, monocism",2010-07-22,Indie,High,http://www.koenji-high.com,4-30-1 Koenji-Minami,http://koenji-high.com/access/,Koenji,Koenji,2000,2500
"wooderd chiarie, caroline rocks, your gold,my pink",2010-07-22,Indie-Rock,Fever,http://www.fever-popo.com,"Shin-daita building 1F, 1-1-14 Hanegi, Setagaya-ku",http://www.fever-popo.com/access/,Shimokitazawa,Shindaita,2000,2500
"Otogibanashi, INN JAPAN",2010-07-22,Indie-Rock,O-Nest,http://www.shibuya-o.com/nest,"ON AIR WEST bldg. 6F, 2-3 Maruyama-cho, Shibuya-ku",,Shibuya,Shibuya,2500,2800
"SISTER JET, THE NOVEMBERS, KING BROTHERS",2010-07-22,Mixed Genre,Shelter,http://www.loft-prj.co.jp/SHELTER/index.html,"Senda Building, B1 2-6-10, Shimokitazawa",,Shimokitazawa,,2500yen,2800yen
